date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:14:25	91401/91401	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:00%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_scripts4	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exerciseec74.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:26	91410/91410	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:00%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_computercode_elements2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercisef221.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:26	91160/91160	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:01%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_computercode_elements3	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise3c6e.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:26	91874/91874	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:01%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_forms2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exerciseda77.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:27	91461/91461	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:01%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_forms3	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercisedcce.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:27	91491/91491	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:02%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_forms4	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercisea32d.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:28	91751/91751	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:02%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_elements2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exerciseee7e.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:29	91344/91344	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:03%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_elements3	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise3a64.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:30	91879/91879	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:04%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_input_types2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercisecab2.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:30	94100/94100	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:05%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_input_types3	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercisef978.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:30	91234/91234	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:05%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_input_types4	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercisefbbe.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:31	91338/91338	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:05%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_input_types5	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exerciseb409.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:31	92204/92204	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:06%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_attributes2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise1e1d.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:32	91360/91360	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:06%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_attributes3	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise4179.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:32	91231/91231	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:14:07%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_attributes4	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise5a7c.html	(from https://www.w3schools.com/html/exercise.asp?filename=exercise_html_attributes1)
22:14:32	4377/4377	---M--	200	added ('OK')	image/jpeg	etag:%22b8caa1d2888cf1:0%22	https://www.w3schools.com/html/w3schools.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/w3schools.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_img)
22:14:33	2515/2515	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202019%2020:14:08%20GMT	https://www.w3schools.com/html/img_typo.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_typo.241.delayed	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_alt_error)
22:14:35	29971/29971	---M--	200	added ('OK')	image/jpeg	etag:%22cff72140c1acf1:0%22	https://www.w3schools.com/html/img_the_scream.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_the_scream.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_formatting_cite)
22:14:36	80/80	---M--	200	added ('OK')	text/css	etag:%22f9c0e7e519d8d11:0%22	https://www.w3schools.com/html/styles.css	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/styles.css	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_css_external)
22:14:37	1595/1595	---M--	200	added ('OK')	image/gif	etag:%22903abd5ec3acf1:0%22	https://www.w3schools.com/html/smiley.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/smiley.gif	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_image)
22:14:38	2515/2515	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202019%2020:14:12%20GMT	https://www.w3schools.com/html/wrongname.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/wrongname.245.delayed	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_wrongname)
22:14:38	1760/1760	---M--	200	added ('OK')	image/gif	etag:%228f3d4cb5d9c9cf1:0%22	https://www.w3schools.com/html/html5.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/html5.gif	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_style)
22:14:38	1760/1760	---M--	200	added ('OK')	image/gif	etag:%22c47867c3d9c9cf1:0%22	https://www.w3schools.com/images/html5.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/html5.gif	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_folder)
22:14:39	4377/4377	---M--	200	added ('OK')	image/jpeg	etag:%22d985444bcbacf1:0%22	https://www.w3schools.com/images/w3schools_green.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/w3schools_green.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_w3schools)
22:14:39	7546/7546	---M--	200	added ('OK')	image/gif	etag:%22c5cf47bed9c9cf1:0%22	https://www.w3schools.com/html/programming.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/programming.gif	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_hackman)
22:14:40	29174/29174	---M--	200	added ('OK')	image/jpeg	etag:%22dd3a144e935d21:0%22	https://www.w3schools.com/w3images/mac.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/w3images/mac.jpg	(from https://www.w3schools.com/html/computer.htm)
22:14:40	20345/20345	---M--	200	added ('OK')	image/jpeg	etag:%221a53c7b1c123d21:0%22	https://www.w3schools.com/w3images/cellphone.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/w3images/cellphone.jpg	(from https://www.w3schools.com/html/phone.htm)
22:14:41	30674/30674	---M--	200	added ('OK')	image/jpeg	etag:%22da7af364c34d21:0%22	https://www.w3schools.com/w3images/coffeehouse2.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/w3images/coffeehouse2.jpg	(from https://www.w3schools.com/html/coffee.htm)
22:14:42	39983/39983	---M--	200	added ('OK')	image/jpeg	etag:%2226efc0e46ed51:0%22	https://www.w3schools.com/html/img_food.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_food.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_picture1)
22:14:42	16185/16185	---M--	200	added ('OK')	image/jpeg	etag:%22a03dcdbbe46ed51:0%22	https://www.w3schools.com/html/img_car.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_car.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_picture1)
22:14:42	8229/8229	---M--	200	added ('OK')	image/png	etag:%22e47b9bb9e46ed51:0%22	https://www.w3schools.com/html/img_avatar.png	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_avatar.png	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_picture_format)
22:14:43	2515/2515	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202019%2020:14:17%20GMT	https://www.w3schools.com/html/img_beatles.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_beatles.250.delayed	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_images_picture_format)
22:14:44	114/114	---M-Z	200	added ('OK')	text/html	etag:%22d6ba91ec7fdbd11:0%22	https://www.w3schools.com/html/demo_iframe.htm	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/demo_iframe.html	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_iframe_height_width)
22:14:45	2493/2493	---M--	200	added ('OK')	image/gif	etag:%22863c6dce377fcf1:0%22	https://www.w3schools.com/html/pic_bulboff.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/pic_bulboff.gif	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_script_attribute)
22:14:46	2554/2554	---M--	200	added ('OK')	image/gif	etag:%22b02554cf377fcf1:0%22	https://www.w3schools.com/html/pic_bulbon.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/pic_bulbon.gif	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_script_attribute)
22:14:46	75672/75672	---M--	200	added ('OK')	image/jpeg	etag:%2256e72d40ca4ed21:0%22	https://www.w3schools.com/images/picture.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/picture.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_files_absoulute)
22:14:47	75672/75672	---M--	200	added ('OK')	image/jpeg	etag:%2234f526edce4ed21:0%22	https://www.w3schools.com/html/images/picture.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/images/picture.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_files_relative_1)
22:14:47	51/51	---M--	200	added ('OK')	text/css	etag:%22dfafce57313ad01:0%22	https://www.w3schools.com/html/mystyle.css	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/mystyle.css	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_head_link)
22:14:48	45427/45427	---M--	200	added ('OK')	image/jpeg	etag:%226c3fa6946191d01:0%22	https://www.w3schools.com/css/img_chania.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/css/img_chania.jpg	(from https://www.w3schools.com/html/example_withoutviewport.htm)
22:14:48	136167/136167	---M--	200	added ('OK')	image/jpeg	etag:%2259839fc67dfdd31:0%22	https://www.w3schools.com/html/img_5terre.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_5terre.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_responsive_page)
22:14:49	63178/63178	---M--	200	added ('OK')	image/jpeg	etag:%22b9d6c7ac7333d31:0%22	https://www.w3schools.com/html/img_flowers.jpg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_flowers.jpg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_responsive_picture)
22:14:49	121200/121200	---M-Z	200	added ('OK')	text/css	etag:%221544639647%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_responsive_bootstrap)
22:14:50	86596/86596	---MC-	200	added ('OK')	text/javascript	date:Tue,%2021%20Mar%202017%2018:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.2.0/jquery.min.js	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/ajax.googleapis.com/ajax/libs/jquery/3.2.0/jquery.min.js	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_responsive_bootstrap)
22:14:50	37045/37045	---M-Z	200	added ('OK')	text/javascript	etag:%221544639631%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml_responsive_bootstrap)
22:14:52	2256/2256	---M--	200	added ('OK')	image/gif	etag:%2255aba73cc1acf1:0%22	https://www.w3schools.com/html/img_submit.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/img_submit.gif	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_height_width)
22:14:52	748/748	---M--	200	added ('OK')	image/gif	etag:%22c2b7c299c4acf1:0%22	https://www.w3schools.com/images/compatible_ie.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/compatible_ie.gif	(from https://www.w3schools.com/browserref.css)
22:14:53	526/526	---M--	200	added ('OK')	image/gif	etag:%224439c35275f4d01:0%22	https://www.w3schools.com/images/compatible_edge.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/compatible_edge.gif	(from https://www.w3schools.com/browserref.css)
22:14:53	511/511	---M--	200	added ('OK')	image/gif	etag:%22baafb0848688d31:0%22	https://www.w3schools.com/images/compatible_firefox.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/compatible_firefox.gif	(from https://www.w3schools.com/browserref.css)
22:14:54	687/687	---M--	200	added ('OK')	image/gif	etag:%228e462998c4acf1:0%22	https://www.w3schools.com/images/compatible_chrome.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/compatible_chrome.gif	(from https://www.w3schools.com/browserref.css)
22:14:54	825/825	---M--	200	added ('OK')	image/gif	etag:%22fe2a129dc4acf1:0%22	https://www.w3schools.com/images/compatible_safari.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/compatible_safari.gif	(from https://www.w3schools.com/browserref.css)
22:14:55	945/945	---M--	200	added ('OK')	image/gif	etag:%226e49ca79697d21:0%22	https://www.w3schools.com/images/compatible_opera.gif	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/images/compatible_opera.gif	(from https://www.w3schools.com/browserref.css)
22:14:56	318465/318465	---M--	200	added ('OK')	video/mp4	etag:%22f8b387c2acf1:0%22	https://www.w3schools.com/html/movie.mp4	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/movie.mp4	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_video_all)
22:14:56	493109/493109	---M--	200	added ('OK')	video/ogg	etag:%22f35a99b5c2acf1:0%22	https://www.w3schools.com/html/movie.ogg	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/movie.ogg	(from https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_video_all)
